ID,VEHICLE_OWNERSHIP,VEHICLE_YEAR,VEHICLE_TYPE,ANNUAL_MILEAGE
174696,1.0,before 2015,sedan,9000.0
3413,1.0,after 2015,sedan,13000.0
149003,0.0,after 2015,sedan,11000.0
148740,1.0,after 2015,sedan,11000.0
49260,0.0,before 2015,sedan,13000.0
271725,1.0,before 2015,sedan,10000.0
976188,0.0,before 2015,sedan,12000.0
373662,1.0,after 2015,sedan,13000.0
579302,1.0,before 2015,sedan,14000.0
13172,1.0,before 2015,sedan,10000.0
800606,1.0,before 2015,sedan,5000.0
135645,1.0,after 2015,sedan,10000.0
976509,0.0,before 2015,sedan,14000.0
141127,1.0,before 2015,sedan,10000.0
641250,1.0,before 2015,sedan,12000.0
475769,1.0,before 2015,sedan,9000.0
208394,1.0,before 2015,sedan,12000.0
825218,1.0,before 2015,sedan,12000.0
605712,1.0,before 2015,sedan,9000.0
316348,1.0,before 2015,sedan,11000.0
775470,1.0,before 2015,sedan,9000.0
429865,1.0,before 2015,sedan,13000.0
507630,1.0,before 2015,sedan,16000.0
702390,0.0,after 2015,sedan,9000.0
500209,0.0,before 2015,sports car,12000.0
509863,1.0,before 2015,sports car,10000.0
26194,1.0,before 2015,sedan,14000.0
391433,1.0,before 2015,sedan,18000.0
483077,0.0,before 2015,sedan,9000.0
9857,1.0,before 2015,sedan,9000.0
373718,1.0,after 2015,sedan,16000.0
541154,1.0,before 2015,sedan,17000.0
571360,0.0,before 2015,sedan,15000.0
536951,1.0,before 2015,sedan,12000.0
364151,1.0,after 2015,sedan,9000.0
500060,1.0,before 2015,sedan,21000.0
147705,1.0,before 2015,sedan,7000.0
698433,0.0,before 2015,sedan,15000.0
152981,0.0,before 2015,sports car,15000.0
442318,1.0,before 2015,sedan,13000.0
921070,1.0,before 2015,sedan,19000.0
260636,1.0,before 2015,sedan,13000.0
454230,1.0,after 2015,sedan,20000.0
81701,1.0,before 2015,sedan,8000.0
47095,1.0,before 2015,sedan,17000.0
96376,0.0,before 2015,sedan,13000.0
403742,0.0,before 2015,sedan,15000.0
920656,1.0,before 2015,sedan,3000.0
72568,1.0,after 2015,sedan,11000.0
80089,1.0,after 2015,sedan,7000.0
853693,1.0,after 2015,sedan,11000.0
690509,1.0,after 2015,sedan,11000.0
446055,1.0,before 2015,sedan,8000.0
881386,1.0,after 2015,sedan,11000.0
22899,1.0,after 2015,sedan,11000.0
268247,0.0,before 2015,sedan,12000.0
876300,0.0,before 2015,sedan,9000.0
209500,1.0,before 2015,sedan,10000.0
229417,1.0,before 2015,sedan,11000.0
561094,0.0,before 2015,sedan,13000.0
391837,1.0,before 2015,sedan,16000.0
429676,0.0,after 2015,sedan,6000.0
354117,1.0,before 2015,sedan,16000.0
983202,0.0,before 2015,sedan,13000.0
967276,1.0,before 2015,sedan,8000.0
584478,0.0,before 2015,sedan,15000.0
776567,1.0,before 2015,sedan,9000.0
323683,1.0,before 2015,sedan,13000.0
693802,1.0,before 2015,sedan,12000.0
542178,1.0,before 2015,sedan,8000.0
974769,1.0,after 2015,sedan,7000.0
348914,1.0,before 2015,sedan,11000.0
804909,0.0,before 2015,sedan,12000.0
283904,0.0,after 2015,sedan,15000.0
170475,0.0,after 2015,sedan,7000.0
46953,1.0,after 2015,sedan,13000.0
383201,1.0,after 2015,sedan,12000.0
899525,0.0,before 2015,sedan,11000.0
317463,1.0,before 2015,sports car,11000.0
687918,1.0,before 2015,sedan,8000.0
940917,0.0,before 2015,sedan,11000.0
524531,1.0,after 2015,sedan,13000.0
479053,1.0,before 2015,sedan,12000.0
394712,1.0,before 2015,sedan,11000.0
91223,1.0,before 2015,sedan,11000.0
193127,0.0,before 2015,sedan,9000.0
621378,1.0,before 2015,sedan,14000.0
392873,1.0,after 2015,sedan,10000.0
881691,0.0,after 2015,sedan,14000.0
230742,1.0,before 2015,sedan,11000.0
560257,1.0,before 2015,sedan,11000.0
414136,0.0,before 2015,sedan,13000.0
830971,0.0,before 2015,sedan,13000.0
932512,1.0,after 2015,sedan,12000.0
879172,0.0,before 2015,sedan,10000.0
500659,1.0,before 2015,sedan,7000.0
201965,1.0,after 2015,sedan,15000.0
197083,1.0,before 2015,sedan,9000.0
188850,1.0,before 2015,sedan,13000.0
868965,1.0,after 2015,sedan,9000.0
85611,0.0,before 2015,sedan,13000.0
799734,1.0,before 2015,sedan,12000.0
537020,1.0,before 2015,sedan,11000.0
80785,1.0,before 2015,sedan,14000.0
195369,1.0,before 2015,sedan,14000.0
986735,0.0,before 2015,sedan,6000.0
760083,0.0,before 2015,sports car,11000.0
905839,1.0,after 2015,sedan,4000.0
659258,1.0,after 2015,sedan,8000.0
775896,1.0,before 2015,sedan,10000.0
504453,0.0,after 2015,sedan,10000.0
789219,0.0,before 2015,sedan,18000.0
1126,1.0,before 2015,sedan,10000.0
364765,1.0,after 2015,sedan,13000.0
759523,1.0,before 2015,sedan,9000.0
3141,0.0,before 2015,sedan,16000.0
182844,1.0,before 2015,sedan,7000.0
416575,1.0,before 2015,sedan,7000.0
891508,1.0,before 2015,sedan,15000.0
443325,0.0,before 2015,sedan,11000.0
436675,1.0,after 2015,sedan,10000.0
915389,0.0,before 2015,sedan,13000.0
341794,1.0,before 2015,sedan,12000.0
3114,1.0,after 2015,sedan,15000.0
915288,1.0,before 2015,sedan,12000.0
546758,1.0,before 2015,sedan,14000.0
452090,0.0,before 2015,sedan,14000.0
928361,1.0,before 2015,sedan,12000.0
997578,1.0,before 2015,sedan,11000.0
940414,1.0,after 2015,sports car,11000.0
902883,1.0,before 2015,sedan,14000.0
156980,1.0,after 2015,sports car,10000.0
618266,1.0,after 2015,sedan,19000.0
605525,1.0,before 2015,sedan,12000.0
14662,1.0,before 2015,sedan,12000.0
86519,0.0,before 2015,sedan,10000.0
453940,1.0,before 2015,sedan,15000.0
562647,1.0,before 2015,sedan,11000.0
972309,0.0,before 2015,sedan,15000.0
936592,1.0,before 2015,sedan,7000.0
598794,1.0,before 2015,sedan,11000.0
819023,1.0,before 2015,sedan,12000.0
626387,0.0,before 2015,sedan,13000.0
247809,0.0,before 2015,sedan,14000.0
319749,0.0,after 2015,sedan,11000.0
893506,1.0,after 2015,sedan,13000.0
550968,1.0,before 2015,sedan,10000.0
395478,0.0,before 2015,sedan,13000.0
952775,1.0,before 2015,sedan,12000.0
690238,1.0,before 2015,sedan,11000.0
743166,1.0,after 2015,sedan,13000.0
355019,1.0,after 2015,sedan,9000.0
43317,0.0,before 2015,sedan,19000.0
263946,1.0,before 2015,sedan,12000.0
617394,0.0,before 2015,sedan,11000.0
778715,1.0,before 2015,sedan,14000.0
224416,1.0,after 2015,sedan,8000.0
471644,0.0,before 2015,sedan,10000.0
461980,1.0,before 2015,sedan,15000.0
187312,1.0,before 2015,sedan,9000.0
292609,1.0,after 2015,sedan,14000.0
114198,0.0,after 2015,sedan,16000.0
615012,1.0,before 2015,sedan,8000.0
68672,1.0,before 2015,sedan,11000.0
687969,0.0,after 2015,sedan,17000.0
947931,1.0,before 2015,sedan,15000.0
24832,1.0,after 2015,sedan,8000.0
403549,1.0,before 2015,sedan,15000.0
617979,1.0,before 2015,sedan,17000.0
113536,0.0,before 2015,sedan,12000.0
876900,0.0,after 2015,sedan,15000.0
830071,1.0,before 2015,sports car,14000.0
735160,1.0,after 2015,sedan,12000.0
882271,0.0,before 2015,sedan,10000.0
72781,1.0,after 2015,sedan,11000.0
810101,0.0,before 2015,sedan,11000.0
592029,1.0,after 2015,sedan,17000.0
731733,0.0,before 2015,sedan,10000.0
74109,1.0,after 2015,sedan,14000.0
925147,1.0,before 2015,sedan,11000.0
292767,0.0,after 2015,sedan,9000.0
955052,0.0,before 2015,sedan,9000.0
400990,0.0,before 2015,sedan,13000.0
407624,1.0,before 2015,sedan,12000.0
379938,1.0,before 2015,sedan,14000.0
442998,1.0,after 2015,sedan,14000.0
294092,0.0,before 2015,sedan,14000.0
846902,1.0,after 2015,sedan,9000.0
796578,0.0,before 2015,sedan,15000.0
739850,1.0,before 2015,sedan,13000.0
66987,0.0,before 2015,sports car,15000.0
260648,0.0,before 2015,sedan,13000.0
288172,1.0,before 2015,sedan,10000.0
694623,1.0,after 2015,sedan,10000.0
705310,1.0,after 2015,sedan,13000.0
952401,0.0,before 2015,sedan,11000.0
830337,1.0,before 2015,sedan,11000.0
705565,1.0,before 2015,sedan,14000.0
77589,1.0,before 2015,sedan,14000.0
777879,0.0,after 2015,sedan,9000.0
749577,0.0,after 2015,sports car,15000.0
974103,1.0,before 2015,sedan,11000.0
93333,1.0,after 2015,sports car,7000.0
183441,1.0,after 2015,sedan,11000.0
545673,1.0,after 2015,sedan,14000.0
854068,1.0,after 2015,sedan,15000.0
964168,1.0,before 2015,sedan,13000.0
6167,1.0,after 2015,sports car,7000.0
569821,1.0,before 2015,sedan,12000.0
980948,0.0,after 2015,sedan,16000.0
667580,1.0,before 2015,sedan,13000.0
492558,1.0,before 2015,sedan,9000.0
168698,0.0,before 2015,sedan,11000.0
935327,1.0,after 2015,sedan,11000.0
937359,1.0,before 2015,sedan,14000.0
296497,1.0,after 2015,sedan,10000.0
673813,1.0,after 2015,sedan,5000.0
367639,1.0,before 2015,sedan,12000.0
786100,1.0,before 2015,sedan,11000.0
168937,1.0,after 2015,sedan,12000.0
287710,0.0,before 2015,sedan,13000.0
800498,1.0,before 2015,sedan,12000.0
889867,1.0,before 2015,sedan,10000.0
634937,1.0,before 2015,sedan,7000.0
705744,0.0,before 2015,sedan,16000.0
267400,1.0,before 2015,sedan,9000.0
166423,1.0,before 2015,sedan,10000.0
214482,1.0,before 2015,sedan,6000.0
968533,0.0,before 2015,sedan,11000.0
584185,0.0,before 2015,sedan,9000.0
887267,0.0,before 2015,sedan,17000.0
559604,0.0,before 2015,sedan,13000.0
539002,0.0,before 2015,sedan,11000.0
709190,1.0,before 2015,sedan,9000.0
200709,0.0,before 2015,sedan,13000.0
815572,1.0,before 2015,sedan,12000.0
666379,1.0,before 2015,sedan,12000.0
235972,1.0,after 2015,sedan,10000.0
936534,1.0,before 2015,sedan,9000.0
502299,1.0,before 2015,sedan,12000.0
183997,0.0,before 2015,sedan,9000.0
250667,1.0,after 2015,sedan,13000.0
980884,1.0,before 2015,sedan,8000.0
992656,1.0,before 2015,sedan,13000.0
519341,1.0,before 2015,sedan,10000.0
554527,1.0,before 2015,sedan,11000.0
114922,1.0,after 2015,sports car,6000.0
701405,0.0,before 2015,sedan,13000.0
415873,0.0,after 2015,sedan,8000.0
278311,1.0,after 2015,sedan,11000.0
677281,0.0,before 2015,sedan,16000.0
10693,1.0,before 2015,sedan,9000.0
548489,0.0,after 2015,sedan,13000.0
384061,0.0,before 2015,sedan,15000.0
664557,0.0,before 2015,sedan,10000.0
207720,0.0,before 2015,sedan,17000.0
360663,0.0,before 2015,sedan,11000.0
867155,1.0,after 2015,sedan,7000.0
752576,1.0,before 2015,sedan,16000.0
127174,0.0,before 2015,sedan,11000.0
890058,1.0,after 2015,sedan,14000.0
365755,0.0,before 2015,sedan,8000.0
159521,1.0,before 2015,sedan,8000.0
676407,1.0,before 2015,sedan,10000.0
671572,0.0,before 2015,sedan,8000.0
602235,1.0,before 2015,sedan,13000.0
770058,0.0,before 2015,sedan,17000.0
13112,0.0,before 2015,sedan,9000.0
157338,0.0,before 2015,sedan,14000.0
320647,1.0,before 2015,sedan,11000.0
837712,1.0,before 2015,sedan,11000.0
701169,1.0,before 2015,sedan,13000.0
371790,1.0,before 2015,sedan,14000.0
739999,0.0,before 2015,sedan,13000.0
951613,1.0,before 2015,sedan,15000.0
310988,1.0,after 2015,sedan,13000.0
366291,1.0,before 2015,sports car,14000.0
830795,1.0,before 2015,sedan,15000.0
67841,0.0,before 2015,sedan,12000.0
589352,0.0,before 2015,sedan,17000.0
330613,1.0,before 2015,sedan,14000.0
512100,1.0,before 2015,sedan,5000.0
270827,0.0,before 2015,sedan,18000.0
641218,1.0,before 2015,sedan,10000.0
636331,0.0,after 2015,sedan,11000.0
920953,1.0,before 2015,sedan,17000.0
43807,1.0,after 2015,sedan,12000.0
160763,1.0,before 2015,sports car,11000.0
607136,1.0,before 2015,sedan,16000.0
476089,0.0,before 2015,sedan,14000.0
126610,1.0,before 2015,sedan,10000.0
874122,1.0,before 2015,sedan,12000.0
48680,0.0,before 2015,sedan,10000.0
657577,1.0,after 2015,sedan,11000.0
272107,0.0,before 2015,sports car,12000.0
924998,1.0,before 2015,sedan,13000.0
195814,0.0,before 2015,sedan,8000.0
740074,1.0,before 2015,sedan,10000.0
952705,1.0,before 2015,sedan,10000.0
876500,1.0,before 2015,sedan,14000.0
288139,1.0,after 2015,sedan,13000.0
485928,1.0,after 2015,sedan,12000.0
547789,1.0,after 2015,sedan,17000.0
680709,0.0,after 2015,sedan,9000.0
249418,1.0,after 2015,sedan,14000.0
154397,1.0,before 2015,sedan,11000.0
666481,0.0,before 2015,sedan,12000.0
232585,0.0,after 2015,sedan,14000.0
732352,1.0,after 2015,sedan,14000.0
32207,1.0,before 2015,sedan,12000.0
94131,1.0,before 2015,sedan,14000.0
225207,1.0,after 2015,sedan,8000.0
561674,1.0,before 2015,sedan,15000.0
604387,1.0,before 2015,sedan,12000.0
487393,1.0,after 2015,sedan,5000.0
421214,0.0,before 2015,sedan,13000.0
659012,0.0,before 2015,sedan,15000.0
332743,1.0,before 2015,sedan,10000.0
456333,0.0,before 2015,sedan,15000.0
776973,1.0,after 2015,sedan,15000.0
417736,0.0,before 2015,sedan,10000.0
998932,1.0,after 2015,sedan,15000.0
632407,1.0,after 2015,sedan,11000.0
227830,0.0,after 2015,sedan,13000.0
287438,1.0,before 2015,sedan,12000.0
744904,0.0,before 2015,sedan,9000.0
364089,1.0,before 2015,sedan,11000.0
248851,0.0,before 2015,sedan,8000.0
378286,0.0,before 2015,sedan,7000.0
619701,1.0,after 2015,sedan,12000.0
39271,1.0,after 2015,sedan,15000.0
642665,1.0,before 2015,sedan,16000.0
277346,1.0,before 2015,sedan,10000.0
541501,1.0,after 2015,sedan,16000.0
103562,1.0,before 2015,sedan,9000.0
780698,1.0,before 2015,sedan,9000.0
648168,1.0,after 2015,sedan,10000.0
732301,0.0,before 2015,sedan,10000.0
227619,1.0,before 2015,sedan,13000.0
8488,1.0,after 2015,sedan,10000.0
116556,0.0,after 2015,sedan,10000.0
408493,0.0,before 2015,sedan,3000.0
550812,1.0,before 2015,sedan,9000.0
120540,1.0,after 2015,sedan,11000.0
804033,1.0,after 2015,sedan,9000.0
933814,1.0,before 2015,sedan,16000.0
780111,1.0,before 2015,sedan,14000.0
637107,0.0,before 2015,sedan,13000.0
134022,1.0,after 2015,sedan,11000.0
843573,0.0,before 2015,sedan,10000.0
224209,1.0,before 2015,sports car,14000.0
663444,1.0,before 2015,sedan,9000.0
412755,0.0,before 2015,sedan,16000.0
237506,1.0,before 2015,sedan,7000.0
664350,1.0,after 2015,sedan,10000.0
267171,1.0,before 2015,sedan,14000.0
215397,1.0,after 2015,sedan,10000.0
532832,1.0,before 2015,sedan,14000.0
95223,1.0,before 2015,sedan,13000.0
113642,1.0,before 2015,sedan,16000.0
232232,1.0,before 2015,sedan,8000.0
76344,1.0,before 2015,sedan,9000.0
367640,1.0,before 2015,sedan,14000.0
343880,1.0,before 2015,sedan,11000.0
448358,1.0,after 2015,sedan,11000.0
699234,1.0,before 2015,sedan,13000.0
875152,0.0,before 2015,sedan,14000.0
302883,0.0,before 2015,sports car,12000.0
443332,1.0,after 2015,sedan,8000.0
488856,1.0,before 2015,sedan,6000.0
268094,1.0,before 2015,sedan,12000.0
299698,1.0,before 2015,sports car,15000.0
336173,0.0,before 2015,sedan,12000.0
992673,1.0,before 2015,sedan,9000.0
676770,1.0,before 2015,sedan,9000.0
142780,1.0,before 2015,sedan,7000.0
352690,1.0,before 2015,sedan,9000.0
45797,0.0,before 2015,sedan,18000.0
93976,1.0,after 2015,sedan,17000.0
564461,1.0,before 2015,sedan,15000.0
558920,1.0,before 2015,sedan,11000.0
541804,0.0,before 2015,sedan,17000.0
291575,0.0,before 2015,sedan,12000.0
157712,1.0,after 2015,sedan,8000.0
420995,0.0,before 2015,sports car,15000.0
370361,1.0,after 2015,sedan,17000.0
690969,1.0,before 2015,sedan,14000.0
566079,0.0,before 2015,sedan,12000.0
519855,1.0,before 2015,sedan,13000.0
689719,0.0,after 2015,sedan,12000.0
389959,0.0,after 2015,sedan,11000.0
189680,1.0,after 2015,sedan,13000.0
505640,1.0,before 2015,sedan,15000.0
351587,0.0,before 2015,sedan,12000.0
980505,0.0,before 2015,sports car,14000.0
798839,0.0,before 2015,sedan,13000.0
745009,1.0,after 2015,sedan,12000.0
66820,1.0,before 2015,sedan,8000.0
295488,0.0,before 2015,sedan,11000.0
278365,1.0,before 2015,sedan,14000.0
653704,0.0,before 2015,sedan,13000.0
537037,1.0,before 2015,sedan,15000.0
221647,1.0,after 2015,sedan,8000.0
42872,1.0,before 2015,sedan,8000.0
847915,1.0,after 2015,sedan,12000.0
203156,1.0,before 2015,sedan,12000.0
257264,0.0,before 2015,sedan,10000.0
511060,1.0,before 2015,sedan,9000.0
406803,1.0,before 2015,sedan,13000.0
577357,0.0,before 2015,sedan,11000.0
909251,1.0,after 2015,sedan,9000.0
360906,1.0,before 2015,sedan,13000.0
187054,1.0,before 2015,sedan,8000.0
274793,1.0,after 2015,sedan,9000.0
34708,1.0,before 2015,sedan,11000.0
55949,1.0,before 2015,sports car,14000.0
128281,0.0,after 2015,sedan,8000.0
166911,0.0,before 2015,sedan,11000.0
783629,1.0,before 2015,sports car,11000.0
887100,1.0,before 2015,sedan,10000.0
312478,0.0,before 2015,sedan,15000.0
93366,1.0,before 2015,sedan,6000.0
294112,0.0,after 2015,sedan,8000.0
817262,0.0,after 2015,sedan,16000.0
432592,1.0,before 2015,sedan,13000.0
860863,0.0,before 2015,sedan,7000.0
212760,0.0,before 2015,sedan,10000.0
231641,1.0,before 2015,sedan,9000.0
355897,1.0,after 2015,sedan,11000.0
135863,1.0,after 2015,sedan,11000.0
20043,1.0,before 2015,sedan,12000.0
53935,0.0,after 2015,sedan,12000.0
838898,1.0,after 2015,sports car,12000.0
194624,1.0,before 2015,sedan,9000.0
928788,1.0,before 2015,sedan,15000.0
869505,1.0,before 2015,sedan,9000.0
984659,1.0,before 2015,sedan,8000.0
757136,1.0,before 2015,sedan,11000.0
247868,0.0,before 2015,sedan,16000.0
637909,1.0,before 2015,sports car,9000.0
670230,0.0,after 2015,sports car,10000.0
526748,1.0,before 2015,sedan,13000.0
397209,0.0,after 2015,sedan,10000.0
388250,1.0,before 2015,sedan,8000.0
285594,1.0,before 2015,sedan,8000.0
841628,1.0,before 2015,sedan,9000.0
963672,1.0,before 2015,sedan,6000.0
171758,1.0,after 2015,sedan,11000.0
108958,0.0,before 2015,sedan,12000.0
296014,1.0,after 2015,sedan,13000.0
632524,0.0,before 2015,sedan,16000.0
764835,0.0,before 2015,sedan,14000.0
235168,0.0,before 2015,sedan,9000.0
233728,1.0,before 2015,sedan,9000.0
786931,1.0,before 2015,sedan,15000.0
567238,0.0,before 2015,sedan,8000.0
384636,0.0,before 2015,sedan,13000.0
314395,0.0,after 2015,sedan,16000.0
481678,1.0,after 2015,sedan,11000.0
825000,0.0,before 2015,sedan,14000.0
563666,1.0,before 2015,sedan,13000.0
709679,1.0,before 2015,sedan,10000.0
809451,0.0,before 2015,sedan,12000.0
869905,0.0,before 2015,sedan,10000.0
78311,1.0,before 2015,sedan,10000.0
925179,0.0,before 2015,sedan,11000.0
649769,1.0,after 2015,sedan,8000.0
154695,1.0,before 2015,sedan,10000.0
471479,0.0,before 2015,sedan,16000.0
154013,1.0,before 2015,sedan,11000.0
730370,1.0,before 2015,sedan,9000.0
709636,1.0,before 2015,sedan,11000.0
260428,1.0,before 2015,sedan,12000.0
881078,1.0,after 2015,sedan,12000.0
60951,1.0,before 2015,sedan,18000.0
507289,1.0,before 2015,sedan,9000.0
878865,1.0,before 2015,sedan,12000.0
287352,1.0,after 2015,sedan,13000.0
776910,1.0,after 2015,sedan,9000.0
207887,0.0,before 2015,sedan,14000.0
197431,1.0,before 2015,sedan,11000.0
199886,1.0,after 2015,sedan,9000.0
974712,1.0,after 2015,sedan,12000.0
237974,1.0,before 2015,sedan,11000.0
342342,0.0,before 2015,sedan,16000.0
528837,1.0,before 2015,sedan,13000.0
857615,1.0,before 2015,sedan,14000.0
86219,1.0,after 2015,sedan,12000.0
671080,1.0,before 2015,sedan,12000.0
539702,1.0,after 2015,sedan,13000.0
767312,1.0,before 2015,sedan,9000.0
253832,1.0,before 2015,sedan,12000.0
670634,1.0,before 2015,sedan,8000.0
337500,1.0,before 2015,sedan,14000.0
567122,1.0,before 2015,sedan,8000.0
436798,1.0,after 2015,sedan,12000.0
339147,1.0,after 2015,sedan,10000.0
340134,1.0,after 2015,sedan,10000.0
121362,1.0,before 2015,sedan,10000.0
409057,1.0,before 2015,sedan,10000.0
471795,0.0,after 2015,sedan,8000.0
623545,1.0,before 2015,sedan,12000.0
910030,0.0,before 2015,sedan,13000.0
258865,1.0,before 2015,sedan,14000.0
109980,0.0,before 2015,sedan,9000.0
369502,0.0,before 2015,sedan,15000.0
589105,0.0,before 2015,sedan,14000.0
712117,1.0,after 2015,sedan,3000.0
692867,1.0,before 2015,sedan,11000.0
394169,1.0,before 2015,sedan,9000.0
422097,0.0,before 2015,sports car,9000.0
295157,1.0,after 2015,sedan,13000.0
511532,1.0,before 2015,sedan,10000.0
993939,1.0,before 2015,sedan,12000.0
335122,1.0,before 2015,sedan,6000.0
794889,0.0,before 2015,sedan,15000.0
111426,1.0,before 2015,sedan,13000.0
158268,1.0,after 2015,sedan,13000.0
57623,0.0,after 2015,sedan,12000.0
968185,1.0,after 2015,sedan,9000.0
968194,1.0,before 2015,sedan,12000.0
639877,1.0,before 2015,sedan,12000.0
910841,1.0,before 2015,sedan,13000.0
822227,1.0,after 2015,sedan,17000.0
259113,1.0,before 2015,sedan,11000.0
306268,1.0,before 2015,sedan,9000.0
618829,1.0,before 2015,sedan,10000.0
614254,1.0,before 2015,sedan,7000.0
733736,1.0,after 2015,sedan,12000.0
215319,1.0,before 2015,sedan,11000.0
454069,0.0,before 2015,sedan,14000.0
581563,0.0,before 2015,sedan,7000.0
773778,1.0,before 2015,sedan,13000.0
829396,0.0,before 2015,sedan,14000.0
474755,1.0,before 2015,sedan,3000.0
331227,1.0,before 2015,sedan,11000.0
532643,1.0,before 2015,sedan,12000.0
934596,0.0,before 2015,sedan,11000.0
981912,1.0,after 2015,sports car,16000.0
391337,1.0,before 2015,sedan,9000.0
944240,0.0,after 2015,sedan,11000.0
404601,0.0,before 2015,sedan,16000.0
653566,0.0,after 2015,sedan,14000.0
345883,1.0,after 2015,sedan,13000.0
744915,1.0,after 2015,sedan,15000.0
439808,0.0,after 2015,sedan,9000.0
278596,0.0,before 2015,sedan,17000.0
722998,1.0,before 2015,sports car,11000.0
533402,1.0,before 2015,sedan,13000.0
233196,0.0,before 2015,sedan,14000.0
531749,1.0,before 2015,sedan,9000.0
591088,1.0,after 2015,sedan,13000.0
739141,1.0,before 2015,sedan,13000.0
989017,0.0,before 2015,sedan,16000.0
769692,1.0,before 2015,sedan,15000.0
728169,0.0,before 2015,sedan,13000.0
871987,1.0,after 2015,sedan,8000.0
844268,1.0,after 2015,sedan,12000.0
503572,1.0,after 2015,sedan,10000.0
49284,0.0,before 2015,sedan,14000.0
725213,0.0,before 2015,sedan,15000.0
9720,0.0,before 2015,sedan,4000.0
951947,1.0,after 2015,sedan,10000.0
422536,1.0,before 2015,sedan,10000.0
593636,1.0,after 2015,sedan,11000.0
912129,1.0,before 2015,sedan,9000.0
829121,1.0,before 2015,sedan,16000.0
217627,1.0,before 2015,sedan,13000.0
382139,1.0,after 2015,sedan,14000.0
94394,0.0,before 2015,sedan,12000.0
424880,1.0,after 2015,sedan,13000.0
990555,1.0,after 2015,sedan,9000.0
112301,1.0,before 2015,sedan,12000.0
321869,1.0,before 2015,sedan,8000.0
577364,0.0,before 2015,sedan,12000.0
26848,1.0,after 2015,sedan,9000.0
200558,1.0,after 2015,sedan,12000.0
837798,1.0,before 2015,sedan,15000.0
992975,1.0,after 2015,sedan,11000.0
118326,1.0,before 2015,sedan,8000.0
147347,0.0,before 2015,sedan,10000.0
892833,1.0,before 2015,sedan,11000.0
716262,1.0,before 2015,sedan,12000.0
459835,1.0,before 2015,sedan,11000.0
608261,0.0,after 2015,sedan,11000.0
273918,1.0,before 2015,sedan,15000.0
916521,1.0,before 2015,sedan,9000.0
947915,1.0,before 2015,sedan,12000.0
586547,1.0,before 2015,sedan,10000.0
63508,0.0,before 2015,sedan,13000.0
527357,1.0,after 2015,sedan,12000.0
385925,0.0,before 2015,sedan,10000.0
185027,1.0,before 2015,sedan,12000.0
384393,1.0,before 2015,sedan,12000.0
559301,0.0,before 2015,sedan,15000.0
267190,1.0,after 2015,sedan,12000.0
25459,1.0,before 2015,sedan,9000.0
686015,0.0,before 2015,sedan,14000.0
374142,0.0,after 2015,sedan,14000.0
908652,0.0,before 2015,sedan,13000.0
907528,1.0,before 2015,sedan,14000.0
990622,1.0,before 2015,sedan,10000.0
245142,1.0,after 2015,sedan,9000.0
507424,1.0,before 2015,sedan,8000.0
833770,1.0,after 2015,sedan,14000.0
463956,1.0,after 2015,sedan,8000.0
888650,1.0,before 2015,sedan,10000.0
527006,1.0,after 2015,sedan,11000.0
579130,1.0,before 2015,sedan,17000.0
479043,0.0,before 2015,sedan,14000.0
707119,1.0,before 2015,sedan,11000.0
747965,1.0,before 2015,sedan,14000.0
19568,1.0,after 2015,sedan,15000.0
356868,1.0,after 2015,sedan,9000.0
57769,1.0,before 2015,sedan,10000.0
896096,1.0,before 2015,sedan,18000.0
829777,1.0,before 2015,sedan,8000.0
12509,1.0,before 2015,sedan,10000.0
102865,1.0,before 2015,sports car,15000.0
862085,0.0,before 2015,sedan,13000.0
933768,1.0,before 2015,sedan,11000.0
936024,0.0,before 2015,sedan,8000.0
302189,1.0,before 2015,sedan,13000.0
971471,0.0,before 2015,sedan,14000.0
189179,1.0,before 2015,sedan,15000.0
715622,1.0,after 2015,sedan,11000.0
556911,1.0,before 2015,sedan,10000.0
143689,1.0,after 2015,sedan,10000.0
9914,0.0,before 2015,sedan,16000.0
624793,0.0,after 2015,sedan,13000.0
810417,1.0,before 2015,sedan,15000.0
13552,1.0,after 2015,sedan,14000.0
746569,1.0,before 2015,sedan,14000.0
567055,1.0,after 2015,sedan,12000.0
728580,1.0,before 2015,sedan,16000.0
422188,1.0,before 2015,sports car,9000.0
875592,1.0,before 2015,sedan,12000.0
781452,1.0,after 2015,sedan,11000.0
388171,1.0,before 2015,sedan,12000.0
871868,1.0,before 2015,sedan,13000.0
446063,0.0,before 2015,sedan,8000.0
280107,0.0,before 2015,sedan,21000.0
520649,1.0,before 2015,sedan,11000.0
902477,1.0,after 2015,sedan,11000.0
293796,0.0,before 2015,sedan,6000.0
651213,1.0,before 2015,sedan,17000.0
142709,0.0,before 2015,sedan,10000.0
430044,1.0,after 2015,sedan,14000.0
218271,0.0,before 2015,sedan,12000.0
459055,1.0,before 2015,sports car,13000.0
643290,1.0,before 2015,sedan,9000.0
448347,1.0,after 2015,sedan,10000.0
362814,1.0,before 2015,sedan,13000.0
202230,0.0,before 2015,sedan,15000.0
503527,0.0,after 2015,sedan,17000.0
130769,1.0,after 2015,sedan,14000.0
315893,1.0,before 2015,sedan,12000.0
55603,1.0,before 2015,sedan,15000.0
966860,1.0,before 2015,sedan,12000.0
800943,1.0,before 2015,sedan,9000.0
599732,1.0,before 2015,sedan,12000.0
139861,1.0,after 2015,sedan,7000.0
250086,1.0,before 2015,sports car,9000.0
