ID,DRIVING_EXPERIENCE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS
418382,10-19y,0,0,1
826866,10-19y,2,0,1
512870,20-29y,5,0,1
548322,0-9y,0,0,0
88259,10-19y,1,0,0
167040,10-19y,3,2,1
631893,0-9y,0,0,0
264695,0-9y,0,0,0
986522,0-9y,0,0,0
182355,30y+,2,0,3
393949,0-9y,0,0,0
635062,20-29y,3,1,0
631402,10-19y,0,0,1
800070,20-29y,3,1,4
114349,30y+,10,0,2
681452,30y+,6,0,3
442082,10-19y,4,1,0
608830,0-9y,0,0,0
906476,30y+,1,0,2
743872,0-9y,0,0,0
853993,20-29y,4,1,3
773278,0-9y,0,0,0
32277,10-19y,1,0,2
290900,10-19y,2,0,0
417562,0-9y,0,0,0
459817,30y+,3,0,2
582212,0-9y,0,0,0
761268,20-29y,1,0,3
73883,10-19y,1,1,1
137899,30y+,1,0,10
615853,10-19y,2,0,1
985369,20-29y,3,0,1
738452,0-9y,0,0,0
158468,0-9y,0,0,0
874967,10-19y,0,0,3
898437,10-19y,0,0,0
987238,0-9y,0,0,0
831517,0-9y,0,0,0
990159,30y+,7,0,8
507656,20-29y,1,1,0
167289,0-9y,0,0,0
764678,0-9y,0,0,0
509621,0-9y,0,0,0
39077,10-19y,2,0,1
922550,0-9y,0,0,0
529598,10-19y,0,1,0
132062,0-9y,0,0,0
726729,10-19y,0,0,1
469900,10-19y,5,0,0
205785,0-9y,0,0,0
891551,30y+,10,1,7
378713,20-29y,0,0,1
158167,20-29y,1,0,0
434663,0-9y,0,0,0
636547,20-29y,6,1,2
603489,0-9y,0,0,0
861072,0-9y,0,0,0
823976,10-19y,3,1,0
455772,0-9y,0,0,0
647248,10-19y,1,0,0
712569,10-19y,1,0,0
213810,0-9y,0,0,0
158376,30y+,15,3,4
427006,10-19y,1,0,1
63974,0-9y,0,0,0
550637,0-9y,0,0,0
805276,10-19y,1,0,1
583101,10-19y,0,0,1
668720,20-29y,6,0,1
607845,10-19y,3,0,1
670700,30y+,3,0,2
326011,0-9y,0,0,0
945740,10-19y,2,0,1
344794,20-29y,1,0,2
177148,20-29y,1,0,0
277895,10-19y,1,0,1
289373,10-19y,2,1,1
150711,0-9y,0,0,0
973965,20-29y,5,2,2
430755,0-9y,0,0,0
916023,20-29y,2,0,1
719837,10-19y,2,0,1
23290,30y+,10,1,0
244,30y+,2,0,2
953565,0-9y,0,0,0
502316,0-9y,0,0,0
47765,20-29y,0,1,1
81259,0-9y,0,0,0
727756,30y+,2,0,2
230667,10-19y,5,2,2
622522,0-9y,0,0,0
367434,0-9y,0,0,0
71781,0-9y,0,0,0
294545,10-19y,0,0,0
829301,20-29y,6,3,0
164581,10-19y,0,0,2
266689,0-9y,0,0,0
314491,10-19y,0,0,2
264561,0-9y,0,0,0
375365,0-9y,0,0,0
607639,0-9y,0,0,0
331100,20-29y,1,0,1
30599,10-19y,5,0,2
957199,20-29y,4,0,3
73810,20-29y,4,2,6
217333,0-9y,0,0,0
377949,30y+,12,0,1
465150,30y+,8,0,9
465998,10-19y,1,0,0
866608,0-9y,0,0,0
342272,10-19y,3,1,1
961078,10-19y,0,0,1
918977,0-9y,0,0,0
66436,20-29y,2,0,1
998817,10-19y,0,0,1
991767,30y+,8,3,2
718329,0-9y,0,0,0
35676,20-29y,2,0,0
149822,20-29y,5,2,6
154730,0-9y,0,0,0
39769,30y+,3,0,0
384750,10-19y,1,0,1
702990,0-9y,0,0,0
460039,0-9y,0,0,0
967818,20-29y,2,0,2
747358,10-19y,0,0,2
893038,0-9y,0,0,0
187211,30y+,1,0,0
721133,0-9y,0,0,0
233586,20-29y,1,0,1
721087,10-19y,0,0,0
881654,0-9y,0,0,0
118275,0-9y,0,0,0
45171,10-19y,1,0,0
777163,0-9y,0,0,0
192271,20-29y,0,3,2
651533,20-29y,3,0,1
173148,10-19y,0,2,1
475662,10-19y,1,0,1
961235,10-19y,0,0,1
265584,20-29y,1,0,0
855349,10-19y,4,0,1
769911,10-19y,1,0,1
757194,0-9y,0,0,0
883171,0-9y,0,0,0
762763,0-9y,0,0,0
10200,20-29y,2,0,6
123883,0-9y,0,0,0
992984,0-9y,0,0,0
525671,10-19y,2,1,1
331467,0-9y,0,0,0
348410,10-19y,2,0,0
493739,10-19y,2,0,6
362279,10-19y,0,0,0
731162,10-19y,1,0,0
365704,10-19y,1,0,3
406897,0-9y,0,0,0
541163,0-9y,0,0,0
69241,0-9y,0,0,0
984163,20-29y,2,0,0
414015,10-19y,1,0,0
440633,20-29y,2,0,1
949958,0-9y,0,0,0
310616,10-19y,0,0,0
917153,0-9y,0,0,0
47113,30y+,2,0,2
614012,10-19y,1,2,4
622701,0-9y,0,0,0
893682,10-19y,1,0,0
25547,0-9y,0,0,0
184319,0-9y,0,0,0
768080,10-19y,0,0,2
520811,0-9y,0,0,0
736894,0-9y,0,0,0
431213,10-19y,0,0,1
250947,10-19y,0,0,1
264604,10-19y,0,0,0
142365,10-19y,0,0,0
252151,0-9y,0,0,0
30051,20-29y,3,0,3
572525,30y+,10,1,5
797155,10-19y,0,1,1
317561,30y+,17,2,2
929121,20-29y,2,0,0
869489,10-19y,0,0,0
957766,20-29y,0,0,1
290927,30y+,1,0,4
930316,10-19y,0,0,0
737825,10-19y,1,0,3
558222,10-19y,0,0,0
676411,30y+,3,0,1
414748,10-19y,0,0,1
799058,0-9y,0,0,0
478043,0-9y,0,0,0
563923,0-9y,0,0,0
145590,30y+,2,0,3
989895,20-29y,1,1,3
757274,30y+,3,1,2
822944,20-29y,1,0,2
57811,30y+,0,3,1
509652,30y+,5,1,2
342723,20-29y,1,0,1
697174,10-19y,0,0,0
89556,20-29y,3,0,5
835584,10-19y,0,0,0
980138,20-29y,3,1,1
265151,30y+,2,0,1
981118,0-9y,0,0,0
71802,0-9y,0,0,0
18985,20-29y,0,0,2
192473,30y+,6,2,1
630765,10-19y,2,0,4
551055,0-9y,0,0,0
802517,20-29y,1,0,0
21811,0-9y,0,0,0
112200,30y+,4,2,2
153846,10-19y,1,0,0
945619,10-19y,2,0,1
865814,0-9y,0,0,0
460575,20-29y,0,0,0
381865,10-19y,4,0,2
240493,10-19y,1,0,3
316532,0-9y,0,0,0
757729,20-29y,2,0,1
123802,0-9y,0,0,0
286,0-9y,0,0,0
34790,0-9y,0,0,0
578035,20-29y,1,1,2
431488,10-19y,1,0,1
993421,10-19y,1,1,4
86139,0-9y,0,0,0
224037,20-29y,5,2,1
752334,0-9y,0,0,0
728501,20-29y,3,1,3
965368,10-19y,0,0,3
845873,20-29y,1,0,0
634428,0-9y,0,0,0
224498,0-9y,0,0,0
813305,10-19y,0,0,1
311442,0-9y,0,0,0
823223,0-9y,0,0,0
595493,0-9y,0,0,0
47896,0-9y,0,0,0
384342,20-29y,6,0,0
878076,0-9y,0,0,0
343971,30y+,4,0,2
971841,20-29y,1,0,1
305028,10-19y,0,0,3
775336,0-9y,0,0,0
147805,0-9y,0,0,0
912569,30y+,2,0,1
627852,10-19y,2,0,2
892650,10-19y,1,0,0
381711,0-9y,0,0,0
854406,20-29y,3,0,6
219625,20-29y,4,0,3
321057,20-29y,13,0,1
27809,10-19y,0,0,2
937771,10-19y,1,0,2
242782,0-9y,0,0,0
547164,20-29y,2,1,0
695059,10-19y,7,1,1
832759,0-9y,0,0,0
71485,0-9y,0,0,0
124660,0-9y,0,0,0
315430,0-9y,0,0,0
40864,0-9y,0,0,0
41497,0-9y,0,0,0
377739,20-29y,9,1,3
236599,10-19y,0,0,3
839497,0-9y,0,0,0
863474,10-19y,4,0,1
826015,0-9y,0,0,0
403691,10-19y,1,0,0
806638,10-19y,0,0,0
953868,30y+,4,1,3
513085,0-9y,0,0,0
311662,0-9y,0,0,0
61471,0-9y,0,0,0
10486,20-29y,9,0,3
674205,0-9y,0,0,0
631816,10-19y,2,0,2
902936,10-19y,0,0,0
905027,10-19y,0,1,2
833749,30y+,4,1,2
135577,10-19y,2,1,1
726987,30y+,5,1,3
872748,0-9y,0,0,0
756603,10-19y,0,0,0
99647,0-9y,0,0,0
848222,20-29y,5,0,5
507419,0-9y,0,0,0
823526,30y+,7,0,5
841430,20-29y,1,0,2
960933,30y+,6,1,3
551195,30y+,3,0,2
18890,10-19y,0,0,1
259179,20-29y,3,0,1
768784,30y+,2,0,2
184971,10-19y,0,0,2
741721,0-9y,0,0,0
184176,10-19y,1,0,1
679272,0-9y,0,0,0
401740,0-9y,0,0,0
9289,0-9y,0,0,0
134351,20-29y,3,0,0
670374,0-9y,0,0,0
247819,0-9y,0,0,0
72351,30y+,11,0,3
140258,0-9y,0,0,0
163684,20-29y,0,0,0
454863,20-29y,1,1,2
533249,10-19y,0,0,1
403182,10-19y,3,0,2
650235,10-19y,1,0,2
596282,20-29y,2,0,2
558054,30y+,3,1,4
538163,0-9y,0,0,0
26402,10-19y,2,0,1
157813,0-9y,0,0,0
487293,20-29y,2,0,3
718555,0-9y,0,0,0
715348,30y+,5,2,3
50666,20-29y,6,1,4
310538,20-29y,2,2,3
23989,0-9y,0,0,0
455221,10-19y,1,0,2
698383,0-9y,0,0,0
432502,0-9y,0,0,0
75820,30y+,1,0,3
62005,0-9y,0,0,0
180479,0-9y,0,0,0
169486,10-19y,2,0,0
784424,10-19y,0,0,0
877560,10-19y,0,0,0
734708,0-9y,0,0,0
105788,0-9y,0,0,0
888987,10-19y,0,0,0
159532,20-29y,0,1,1
488136,20-29y,0,0,0
184115,0-9y,0,0,0
684334,30y+,2,0,5
9128,20-29y,1,0,1
546140,0-9y,0,0,0
805429,10-19y,2,0,1
208360,30y+,2,0,1
132013,30y+,3,1,1
646502,0-9y,0,0,0
582402,10-19y,0,0,1
87473,10-19y,2,0,1
717551,0-9y,0,0,0
811811,20-29y,1,1,1
530970,0-9y,0,0,0
657844,10-19y,0,1,1
176642,20-29y,0,1,3
704098,30y+,3,1,2
352454,10-19y,0,0,0
772474,10-19y,1,0,1
400472,30y+,5,0,1
871873,0-9y,0,0,0
446423,20-29y,0,0,0
614581,10-19y,2,0,2
72018,0-9y,0,0,0
887907,20-29y,0,0,1
801513,0-9y,0,0,0
773539,10-19y,2,0,0
342837,20-29y,2,0,0
76364,0-9y,0,0,0
750304,0-9y,0,0,0
502443,10-19y,0,0,0
314241,0-9y,0,0,0
949220,10-19y,1,1,0
418920,0-9y,0,0,0
294679,20-29y,5,0,2
588241,10-19y,0,0,2
342418,10-19y,1,0,0
327940,10-19y,0,0,0
937879,0-9y,0,0,0
937766,0-9y,0,0,0
709224,10-19y,1,0,0
8618,10-19y,1,0,0
829698,10-19y,5,1,1
583432,30y+,7,1,3
658150,10-19y,2,0,1
25959,0-9y,0,0,0
849780,0-9y,0,0,0
240683,10-19y,2,0,0
88282,10-19y,3,0,4
880213,10-19y,0,0,0
552010,20-29y,3,0,1
55969,0-9y,0,0,0
694933,10-19y,0,0,1
10585,20-29y,1,0,0
616068,0-9y,0,0,0
974638,0-9y,0,0,0
354483,30y+,3,0,3
585379,10-19y,3,0,0
161766,20-29y,3,1,2
860897,20-29y,5,0,3
5195,0-9y,0,0,0
672155,20-29y,3,0,2
957372,10-19y,1,0,0
186080,20-29y,0,1,3
240130,0-9y,0,0,0
215682,30y+,5,0,0
331067,30y+,2,1,2
290615,10-19y,2,0,2
988795,10-19y,1,0,1
263950,10-19y,1,1,4
936328,20-29y,4,0,0
488928,0-9y,0,0,0
253805,20-29y,1,0,1
346658,0-9y,0,0,0
212512,0-9y,0,0,0
266723,20-29y,0,1,2
94106,0-9y,0,0,0
956081,10-19y,0,0,2
945496,20-29y,3,1,1
114580,30y+,3,2,1
35009,0-9y,0,0,0
409758,0-9y,0,0,0
456703,20-29y,6,0,0
264463,10-19y,1,0,4
580209,10-19y,2,0,4
326435,20-29y,4,1,2
480276,20-29y,0,1,0
881811,0-9y,0,0,0
374794,10-19y,2,0,1
354854,0-9y,0,0,0
682240,20-29y,0,0,3
669186,0-9y,0,0,0
285501,0-9y,0,0,0
593292,0-9y,0,0,0
649724,10-19y,1,0,1
53151,20-29y,3,0,1
742412,20-29y,1,1,1
685826,0-9y,0,0,0
650607,10-19y,0,0,2
653656,0-9y,0,0,0
470627,10-19y,3,1,4
703985,0-9y,0,0,0
110908,10-19y,2,0,0
762382,10-19y,4,0,3
932849,0-9y,0,0,0
69295,20-29y,2,0,7
568413,10-19y,3,0,0
427575,0-9y,0,0,0
624500,0-9y,0,0,0
939343,20-29y,1,0,2
857032,20-29y,6,0,3
583790,10-19y,2,0,1
66507,20-29y,0,0,2
396892,0-9y,0,0,0
787390,20-29y,2,0,2
114334,0-9y,0,0,0
533851,20-29y,5,1,1
962897,10-19y,3,0,0
14622,10-19y,2,1,0
433224,0-9y,0,0,0
729287,0-9y,0,0,0
36679,20-29y,3,1,2
558275,10-19y,0,0,0
738651,10-19y,0,0,1
200265,30y+,7,2,8
585226,10-19y,0,0,0
172866,0-9y,0,0,0
636846,0-9y,0,0,0
516380,20-29y,5,1,4
916128,20-29y,3,1,2
833465,0-9y,0,0,0
967513,20-29y,1,0,5
4747,20-29y,0,0,0
113033,0-9y,0,0,0
169421,0-9y,0,0,0
768887,10-19y,2,0,4
869635,20-29y,2,0,2
889608,10-19y,1,0,3
645837,20-29y,3,1,0
529269,0-9y,0,0,0
660589,30y+,11,1,1
366205,0-9y,0,0,0
147573,0-9y,0,0,0
980859,0-9y,0,0,0
719606,10-19y,2,1,0
493290,30y+,0,0,3
946287,30y+,5,0,1
967160,0-9y,0,0,0
381397,10-19y,3,0,0
71738,30y+,2,1,3
287667,0-9y,0,0,0
364501,0-9y,0,0,0
14977,10-19y,1,0,1
40972,30y+,3,0,2
149264,0-9y,0,0,0
352772,10-19y,1,0,0
606131,0-9y,0,0,0
901806,0-9y,0,0,0
25407,0-9y,0,0,0
923149,0-9y,0,0,0
471696,10-19y,2,0,2
97081,10-19y,0,1,1
698126,20-29y,3,0,3
740753,0-9y,0,0,0
39690,0-9y,0,0,0
273754,0-9y,0,0,0
544613,0-9y,0,0,0
596471,0-9y,0,0,0
58313,10-19y,2,0,0
399343,0-9y,0,0,0
247693,0-9y,0,0,0
841651,30y+,5,0,1
819823,10-19y,0,1,0
565255,0-9y,0,0,0
622256,0-9y,0,0,0
170305,10-19y,0,1,1
294405,20-29y,3,1,1
601392,20-29y,3,1,1
372710,20-29y,2,0,2
891189,0-9y,0,0,0
523455,10-19y,2,0,0
435966,0-9y,0,0,0
762720,0-9y,0,0,0
616839,0-9y,0,0,0
694861,20-29y,2,0,0
290229,20-29y,1,0,0
183967,10-19y,1,0,1
258115,20-29y,1,0,5
406487,0-9y,0,0,0
566498,0-9y,0,0,0
466544,30y+,4,0,5
6708,10-19y,2,0,0
999039,10-19y,1,0,0
600353,30y+,4,1,0
395714,10-19y,1,0,0
575033,20-29y,7,0,3
653396,0-9y,0,0,0
104896,20-29y,3,1,2
279225,10-19y,4,0,0
490664,10-19y,0,0,0
126494,30y+,19,1,0
913629,0-9y,0,0,0
235478,20-29y,1,0,0
25377,0-9y,0,0,0
613301,30y+,9,1,5
786160,0-9y,0,0,0
951670,0-9y,0,0,0
908561,20-29y,1,1,2
829918,10-19y,0,0,2
559866,10-19y,2,1,0
41553,0-9y,0,0,0
216935,10-19y,0,0,0
200691,0-9y,0,0,0
719567,0-9y,0,0,0
118986,30y+,6,0,6
5924,10-19y,0,0,1
406082,30y+,8,0,7
278892,10-19y,1,1,1
431795,30y+,10,0,2
325554,0-9y,0,0,0
766245,0-9y,0,0,0
299897,10-19y,1,0,0
17502,10-19y,0,0,1
33483,10-19y,2,0,1
223211,10-19y,2,0,0
479360,10-19y,0,0,2
68125,30y+,1,1,2
728209,0-9y,0,0,0
982150,0-9y,0,0,0
788465,10-19y,2,0,1
307540,20-29y,5,1,5
113052,0-9y,0,0,0
902987,0-9y,0,0,0
410728,20-29y,4,0,0
772749,0-9y,0,0,0
260884,0-9y,0,0,0
802909,0-9y,0,0,0
825302,20-29y,3,2,1
784441,10-19y,0,1,0
330143,10-19y,0,1,0
891782,0-9y,0,0,0
783720,10-19y,0,0,1
409125,0-9y,0,0,0
64931,30y+,1,0,1
732342,30y+,2,0,1
522923,0-9y,0,0,0
478302,30y+,7,1,4
943632,10-19y,1,0,3
19712,10-19y,1,0,1
276067,30y+,3,1,4
579325,20-29y,4,0,0
758718,0-9y,0,0,0
882322,0-9y,0,0,0
35012,20-29y,5,0,4
357892,0-9y,0,0,0
118047,10-19y,0,0,3
986745,10-19y,1,0,1
518535,10-19y,1,1,0
420012,10-19y,0,0,2
190062,10-19y,3,1,1
688730,20-29y,9,1,1
272339,0-9y,0,0,0
557804,0-9y,0,0,0
895279,20-29y,2,0,0
72914,10-19y,1,1,1
780961,30y+,4,1,0
246434,10-19y,2,0,0
691719,10-19y,1,0,0
552705,0-9y,0,0,0
273160,0-9y,0,0,0
67358,20-29y,0,0,1
897090,20-29y,2,0,7
170435,0-9y,0,0,0
956607,0-9y,0,0,0
281734,0-9y,0,0,0
96024,0-9y,0,0,0
378747,0-9y,0,0,0
590245,10-19y,1,0,2
246413,10-19y,0,1,0
683607,0-9y,0,0,0
331632,0-9y,0,0,0
222583,20-29y,3,0,0
213883,0-9y,0,0,0
29534,0-9y,0,0,0
914388,30y+,4,1,6
957391,0-9y,0,0,0
276387,20-29y,5,2,1
486150,20-29y,2,0,5
773045,20-29y,0,0,3
586978,0-9y,0,0,0
921219,10-19y,1,0,0
207942,0-9y,0,0,0
327622,10-19y,0,1,0
313208,10-19y,1,0,0
453375,20-29y,3,0,7
487944,0-9y,0,0,0
227891,0-9y,0,0,0
314564,0-9y,0,0,0
306173,0-9y,0,0,0
703581,10-19y,2,0,4
550420,10-19y,2,1,1
741036,20-29y,5,0,0
765391,20-29y,2,0,0
88198,10-19y,3,0,0
810318,20-29y,3,1,1
517060,10-19y,1,0,0
389152,0-9y,0,0,0
20986,10-19y,3,1,2
700831,0-9y,0,0,0
384446,20-29y,1,0,1
550482,0-9y,0,0,0
572797,10-19y,1,0,3
11854,0-9y,0,0,0
864356,20-29y,6,2,2
850066,20-29y,3,0,2
428609,10-19y,0,0,0
590798,0-9y,0,0,0
142359,0-9y,0,0,0
926871,10-19y,3,0,0
738180,0-9y,0,0,0
987920,0-9y,0,0,0
795672,10-19y,1,0,1
116168,0-9y,0,0,0
878870,10-19y,1,0,0
287238,30y+,2,1,0
668517,20-29y,1,0,0
210290,30y+,4,0,2
723965,10-19y,0,0,0
684156,10-19y,4,0,0
112524,10-19y,1,0,2
767456,0-9y,0,0,0
446121,30y+,8,4,0
817613,0-9y,0,0,0
487791,0-9y,0,0,0
328200,10-19y,0,0,0
946774,10-19y,2,0,2
94852,10-19y,1,0,1
297103,0-9y,0,0,0
818433,0-9y,0,0,0
286174,20-29y,1,1,0
151422,30y+,4,1,3
284446,0-9y,0,0,0
330298,0-9y,0,0,0
682907,30y+,0,1,1
126967,20-29y,4,2,3
20059,30y+,4,0,1
3794,0-9y,0,0,0
987063,30y+,4,0,1
908853,10-19y,0,1,1
271560,10-19y,2,0,1
969295,0-9y,0,0,0
787582,20-29y,1,0,2
147438,0-9y,0,0,0
160308,0-9y,0,0,0
373067,10-19y,1,0,0
312573,20-29y,6,1,2
799036,0-9y,0,0,0
840460,20-29y,2,0,2
545108,20-29y,1,1,2
793,20-29y,0,1,1
372351,10-19y,2,0,2
807197,10-19y,3,0,1
457744,0-9y,0,0,0
790241,0-9y,0,0,0
946971,20-29y,0,1,2
931908,10-19y,3,0,0
672440,10-19y,2,0,1
297005,30y+,10,2,2
559584,0-9y,0,0,0
768953,30y+,0,1,0
901362,0-9y,0,0,0
846536,10-19y,0,0,1
144925,0-9y,0,0,0
857596,20-29y,6,1,4
57078,20-29y,5,0,0
851568,20-29y,2,1,1
906708,0-9y,0,0,0
983035,20-29y,0,0,3
802707,0-9y,0,0,0
808100,10-19y,0,0,1
781701,0-9y,0,0,0
302503,30y+,2,0,2
826785,0-9y,0,0,0
676831,30y+,5,3,2
484339,30y+,4,0,3
512004,10-19y,2,1,0
537352,20-29y,3,0,2
719410,20-29y,4,0,0
858383,10-19y,1,0,1
562215,10-19y,2,1,3
348406,30y+,5,1,0
223874,20-29y,3,0,1
670671,10-19y,0,0,1
970812,0-9y,0,0,0
885413,20-29y,6,1,0
241602,20-29y,2,0,2
58611,0-9y,0,0,0
284693,20-29y,3,0,2
406911,20-29y,5,0,0
651187,10-19y,1,0,0
121455,20-29y,3,1,0
385088,20-29y,1,1,0
279900,0-9y,0,0,0
134885,20-29y,2,1,1
512014,30y+,8,2,1
265296,20-29y,0,2,0
217013,0-9y,0,0,0
840029,10-19y,0,0,0
160496,0-9y,0,0,0
117854,20-29y,6,0,2
901560,0-9y,0,0,0
154719,0-9y,0,0,0
426660,10-19y,0,0,0
954393,0-9y,0,0,0
826430,30y+,6,2,5
7136,10-19y,5,0,1
883151,0-9y,0,0,0
526446,10-19y,3,0,5
846922,30y+,3,0,3
414497,10-19y,0,0,0
956324,0-9y,0,0,0
673789,10-19y,0,0,1
835185,30y+,2,0,1
665587,30y+,2,0,0
926255,30y+,1,0,1
818651,30y+,3,0,4
104504,10-19y,1,1,0
732445,10-19y,2,0,4
700012,10-19y,0,0,0
480946,30y+,1,1,0
338849,0-9y,0,0,0
176252,30y+,0,0,2
661119,30y+,8,4,5
118562,0-9y,0,0,0
177932,20-29y,1,0,0
951200,0-9y,0,0,0
736300,0-9y,0,0,0
775850,20-29y,2,0,0
62951,20-29y,2,0,2
894365,20-29y,2,0,4
498013,0-9y,0,0,0
421501,10-19y,1,0,1
391790,30y+,3,0,1
544105,30y+,7,0,3
656765,20-29y,2,0,1
765054,0-9y,0,0,0
214387,10-19y,0,0,1
138709,10-19y,7,0,1
991422,10-19y,1,0,0
234822,20-29y,1,0,0
402141,0-9y,0,0,0
137113,0-9y,0,0,0
399360,0-9y,0,0,0
839097,10-19y,0,0,0
111182,0-9y,0,0,0
824392,10-19y,1,0,0
271708,0-9y,0,0,0
738117,10-19y,1,1,1
4674,0-9y,0,0,0
484360,0-9y,0,0,0
1860,10-19y,2,0,2
902171,20-29y,1,0,0
92154,10-19y,0,0,2
869590,10-19y,1,0,1
241812,30y+,3,0,3
120172,20-29y,3,0,1
235565,10-19y,1,1,0
709079,10-19y,2,2,0
807469,0-9y,0,0,0
745550,20-29y,0,0,0
431246,20-29y,3,0,0
577466,10-19y,0,2,1
917746,10-19y,0,0,0
590563,0-9y,0,0,0
835670,0-9y,0,0,0
879740,0-9y,0,0,0
647400,10-19y,1,0,0
296290,30y+,5,1,3
125,20-29y,4,1,4
237207,0-9y,0,0,0
201045,10-19y,2,3,0
882194,30y+,3,2,4
986022,10-19y,1,0,0
834556,10-19y,1,0,2
226594,0-9y,0,0,0
517553,10-19y,0,0,0
836552,0-9y,0,0,0
411187,20-29y,4,0,0
519204,30y+,18,0,9
258047,10-19y,2,0,0
325099,0-9y,0,0,0
515041,10-19y,4,1,2
138634,10-19y,2,0,0
525952,10-19y,0,0,0
456744,20-29y,1,0,2
616112,30y+,8,1,3
438934,0-9y,0,0,0
816289,20-29y,1,0,3
902497,20-29y,4,0,0
745710,10-19y,0,0,0
291841,0-9y,0,0,0
304155,0-9y,0,0,0
397691,0-9y,0,0,0
41172,30y+,2,1,0
180109,30y+,1,2,2
694257,10-19y,0,0,0
993828,20-29y,1,0,0
32768,30y+,10,1,2
927948,20-29y,0,0,0
843957,20-29y,2,0,2
982817,20-29y,7,1,1
267138,20-29y,1,0,0
83055,10-19y,2,0,0
573543,20-29y,6,0,1
943535,0-9y,0,0,0
299935,20-29y,5,1,0
440590,10-19y,0,0,0
700611,10-19y,0,0,0
879310,20-29y,3,3,0
488800,20-29y,3,0,1
565200,0-9y,0,0,0
917911,30y+,3,1,0
224530,0-9y,0,0,0
633889,10-19y,0,0,0
142871,0-9y,0,0,0
415986,10-19y,1,0,1
504513,20-29y,1,1,0
400674,10-19y,1,0,1
914938,20-29y,4,0,0
79654,10-19y,2,1,0
469152,10-19y,2,0,0
965482,10-19y,1,0,0
299496,30y+,4,0,4
425386,0-9y,0,0,0
24737,20-29y,6,1,1
84888,10-19y,1,1,0
865228,20-29y,3,1,1
327702,10-19y,4,0,1
463081,10-19y,6,0,1
811798,0-9y,0,0,0
90516,0-9y,0,0,0
104957,10-19y,2,0,0
897733,20-29y,0,1,1
271211,10-19y,1,0,3
211880,0-9y,0,0,0
547709,10-19y,0,0,1
425445,10-19y,1,0,1
665093,10-19y,7,1,0
24977,0-9y,0,0,0
906776,10-19y,1,0,1
679945,10-19y,0,0,0
441427,0-9y,0,0,0
757285,10-19y,2,0,0
929532,10-19y,6,2,3
427048,20-29y,0,0,1
552585,10-19y,0,0,0
671756,10-19y,7,0,1
870832,10-19y,0,0,0
594948,20-29y,5,0,2
816776,10-19y,1,0,1
212863,10-19y,2,0,0
30802,0-9y,0,0,0
280788,0-9y,0,0,0
502421,30y+,2,0,0
772803,0-9y,0,0,0
498020,30y+,3,3,0
262959,0-9y,0,0,0
826315,0-9y,0,0,0
950796,20-29y,1,0,2
961602,0-9y,0,0,0
676952,10-19y,0,0,1
604631,0-9y,0,0,0
620243,30y+,5,4,9
197062,0-9y,0,0,0
684675,0-9y,0,0,0
955335,0-9y,0,0,0
966856,10-19y,0,0,0
434335,0-9y,0,0,0
576674,10-19y,10,0,2
646269,0-9y,0,0,0
828634,30y+,1,0,0
64396,20-29y,6,3,2
272702,10-19y,5,0,1
142738,10-19y,0,0,1
443924,20-29y,6,1,6
455460,0-9y,0,0,0
465027,20-29y,3,0,2
103197,0-9y,0,0,0
836392,10-19y,3,1,0
959773,0-9y,0,0,0
117006,30y+,0,0,0
436146,20-29y,3,1,3
502873,0-9y,0,0,0
431519,10-19y,2,1,0
611942,20-29y,2,0,6
196685,0-9y,0,0,0
425719,0-9y,0,0,0
141111,0-9y,0,0,0
243870,10-19y,0,0,1
126096,0-9y,0,0,0
963043,10-19y,0,0,2
147362,0-9y,0,0,0
941328,10-19y,1,0,1
428377,20-29y,3,0,1
300461,20-29y,2,0,0
249053,0-9y,0,0,0
21746,20-29y,1,0,0
280133,20-29y,1,2,0
90227,0-9y,0,0,0
697129,0-9y,0,0,0
185905,10-19y,1,0,1
235880,20-29y,7,3,1
193311,10-19y,2,0,0
302006,10-19y,2,0,0
449353,0-9y,0,0,0
158794,0-9y,0,0,0
161694,0-9y,0,0,0
888859,20-29y,3,0,1
723998,10-19y,4,1,0
599086,10-19y,0,0,0
597837,10-19y,1,2,3
204181,20-29y,3,0,6
357938,30y+,2,0,1
648596,0-9y,0,0,0
658335,0-9y,0,0,0
386720,0-9y,0,0,0
209117,10-19y,0,0,0
776288,10-19y,1,0,2
310896,10-19y,0,0,2
237716,0-9y,0,0,0
107578,0-9y,0,0,0
48440,10-19y,4,0,2
753750,10-19y,8,0,0
295280,0-9y,0,0,0
279812,20-29y,4,5,6
180870,20-29y,0,0,2
820484,30y+,3,1,1
780787,10-19y,0,2,3
689196,0-9y,0,0,0
352448,20-29y,3,0,2
359367,10-19y,1,0,1
540977,10-19y,2,0,0
660616,0-9y,0,0,0
180587,0-9y,0,0,0
302978,20-29y,4,0,1
842781,20-29y,3,0,1
346076,0-9y,0,0,0
643847,30y+,4,1,2
541183,10-19y,0,0,1
81474,0-9y,0,0,0
424219,10-19y,1,0,5
464241,20-29y,5,0,3
509238,0-9y,0,0,0
56549,20-29y,5,0,0
896253,20-29y,7,3,1
696459,10-19y,0,0,0
821082,30y+,7,0,3
330576,0-9y,0,0,0
178343,30y+,3,2,4
249580,30y+,2,1,0
191471,0-9y,0,0,0
632202,0-9y,0,0,0
707885,20-29y,5,0,1
562681,0-9y,0,0,0
665874,20-29y,2,0,2
247689,0-9y,0,0,0
